cid,smiles
36502,CCC=CCCOC=O
31267,C1CCCCOC(=O)CCCCCC=CCCC1
42011,CCC=CCC=CCCO
106874,CC(C=C(C)CCC=C(C)C)O
82605,CCCCC(=O)OCC=C(C)CCC=C(C)C
92862,CC(=CCCC(=CCCC(=CCCC(C)(C=C)O)C)C)C
521196,CCCCC(=O)C=CC
18458,CCC=C(C)C(=O)O
70917,CC(=CCCC(=CC(=O)OC)C)C
42296,CC=CC(=O)C1C(C=CCC1(C)C)C
6612,CC1=CCCC(C1C=CC(=O)CCC=C)(C)C
16864,CC(C)C(=O)OCC=C(C)CCC=C(C)C
24837,CCCCCC(=O)OCC=C(C)CCC=C(C)C
29421,CCCCCCOC(=O)C=CC
61000,CC(=CCCC(=CCOC(=O)CC1=CC=CC=C1)C)C
62775,CC=CC(=O)C1=C(C=CCC1(C)C)C
62002,CC=CC(=O)C1C(=CCCC1(C)C)C
82661,CC=C(C)C(=O)OCCC(C)C
89274,CCCCC(C=CC)O
103850,CC(=C)C=CCC(C)(C=C)O
61631,CCCCCC=CCC(=O)OC
118487,CCC=CC=CCO
30748,CCCCCCCC=CC=CC=O
61584,CCCCCCC=CC=CC=O
80326,CCC=CCCCO
65287,CCC=CCCOC(=O)CC1=CC=CC=C1
32809,CCC=CCCOC(=O)C1=CC=CC=C1
104408,CCCOC(=O)C(=CC)C
113198,CCC=CCCOC(C)OCCC=CCC
24578,CC=C(C)C(=O)OCC=C(C)CCC=C(C)C
109114,CC=C(C)C(=O)OCC(C)C
103447,CCCCCC=CCC1CCCC1=O
109553,CCCC=CCOC(=O)CC1=CC=CC=C1
7584,CCCCCC(=CC1=CC=CC=C1)CO
22303,CC(=CCCC(C)(C)O)C=C
12658,CC=C(C)C=CC=C(C)C
87677,CCC=CCCC(OCC)OCC
7659,C1=CC=C(C=C1)CCOC(=O)C=CC2=CC=CC=C2
15172,CC(C=CC1=CC=CC=C1)O
574707,CCCC=CC1OCC(O1)C
142231,CC=CSC=CC
576026,CC(C)CC=C(C=O)C1=CC=CC=C1
61071,CCC(=O)C=CC1C(=CCCC1(C)C)C
47616,CCC=CCCOC(=O)C1=CC=CC=C1N
28500,CCC=C1C2=CC=CC=C2C(=O)O1
101539,CC1CCC(=C(C1(C)C)C=CC(=O)C)C
61072,CCC(=O)C=CC1=C(CCCC1(C)C)C
285286,CCOC1=C(C=C(C=C1)C=CC)OC
137281,CC(C)CC=CC(=O)C
20975672,C1=CC=C(C=C1)C=C(C(CO)O)O
102248,CCCCCC=CCOC(=O)C
5463905,CCCC(=O)C(CC)CC1=CC=CC=C1
5463908,CC1=CC=C(C=C1)CCC(=O)C
54248186,CC=CC1=CC(=C(C=C1)OC=O)OC
5463910,CCC(C)CCCC(C)C=O
5463911,CCOC(CC(C)CCCC(C)(C)O)OCC
5463914,CCCCCCCCCOC(=O)CC(C)C
5463936,CCOCC=C(C)C
5463954,CCCCCC(CCCC(=O)OCC(CO)O)O
94060,CC(=CCC(CO)C(=C)C)C
5743410,CC1C(=O)C(=C(S1)C)O
109550,CCC=CCCOC(=O)C=CC1=CC=CC=C1
61008,CCC(=O)C=CC1=CC=C(C=C1)OC
105755,CC1=CCC2C(CC2(C)C)C(=C)CCC1OC(=O)C
278476,CC(=CCCC(=CCOC(=O)CC(=O)C)C)C
41771,CC=CC(=O)OCC=C(C)CCC=C(C)C
4093587,CCCCCC(CC)OC(=O)C(=CC)C
101137,CC1COC(O1)C=CC2=CC=CC=C2
112553,CCC=CCCC1CCC(=O)O1
166257,CC(=CCCC(C)(C)OC(=O)C)C=C
121704,CCCCCCC=CCOC(=O)C
103895,CCCCCCCC(=O)OCC=C(C)CCC=C(C)C
62121,CC=CCCC=CC=O
166367,CCC=CCCOC(=O)CC(=O)C
154381,CCCCCCOC(=O)C(C)C=CC
3023640,CCCCC=CCCOC(=O)CC
90592,CC=C(C)C(=O)OCCC(C)CCC=C(C)C
61647,CCCCCC=CCC=CC=CC=O
6428088,CCCCC(=O)OCC1=CC=C(C=C1)OC
6428546,CCC(S)S
6428990,CCC(=O)C1=NCCS1
6429195,CC1(C2CC=C(C1C2)COC=O)C
166486,CCC=CCC=CCCOC(=O)C
121780,CCCCCCCC=CCCC=O
53427623,CCCCCC=CCCCCCCC=O
82225,CCCCCOC(=O)C(=CC)C
6430892,CC(CO)C(C)S
529907,CCCCCC=CCC=O
6432923,CCCC(CCCC(=O)OCC)O
7982,CC(C)CC(=O)OCCC(=CCC=C(C)C)C
13051,CCCCC=C1C(=C(C(=O)O1)C)C
24118,CCCCCC(C=CC1=CC=CC=C1)OC(=O)C
43851,CCC(=CCCC(C)(C=C)OC(=O)C)C
61003,CC(C)C(=O)C=CC1=CC=C(C=C1)OC
61168,CCCOC(=O)C=CC1=CC=CO1
61210,CCC(=CC1=CC=CO1)C=O
61411,CC=CC=CC(=O)OCC=C
61413,CCCCCC(=CC1=CC=CC=C1)COC=O
61414,CCCCCC(=CC1=CC=CC=C1)COC(=O)CC(C)C
61433,CC1=CCC(CC1)C(C)(C)OC(=O)C=CC2=CC=CC=C2
61449,CCCCC=C(CC)C=O
61454,CCCCCCCOC(=O)C=CC1=CC=CC=C1
61531,CCC=CCC1=C(C(=O)CC1)C
61921,CCCCCCOC(=O)C=CCCC
61992,CCC=CCCCC=O
62184,CCC=CCCOC(=O)CC=CCC
62588,CC=CCCCCCCCC(=O)OC
78245,CCCCCC=CC=CC(=O)OC
87582,CCCC=CC(OC)OC
87675,CCCCCCCC=CC=CCO
91104,CC1=CCCC(=C)C=CC(CC1)C(C)C
101029,CCCCCCC=CC=CCO
103378,CC(=CCCC(=CCOCC=O)C)C
103380,CCC=CCCOC(=O)C=CC
103502,CCC=CCC1CCCC1=O
105533,CCC=CCCC=CC(OCC)OCC
105898,CC(=CCCC(=CCOC(=O)C1=CC=CC=C1N)C)C
107396,CCCCCCOC(=O)C=CC1=CC=CC=C1
109154,CC(=CCCC(=CCC1CCCC1=O)C)C
109469,CC1=CCCC(C1C=C(C)C(C)OC(=O)C)(C)C
109552,CCCC=CCOC(=O)C1=CC=CC=C1O
111352,CCC(C)C(=O)OCC=C(C)CCC=C(C)C
112122,CCCCCOC1=C(C=C(C=C1)C=CC)OC
114601,CCCCC=CCCCCC(=O)OCCC(C)C
118097,CC=CC(=O)C1CCC(C=C1C)(C)C
118178,CCC=CCC1CCCC(=O)O1
170040,CCCCCCCCCC=CCOC(=O)C
181747,CCC=CCC=CC=CC=O
6450832,CC1CCC2(O1)C(=C)C=CCC2(C)C
6455146,CCCCCCC1COC(=O)CO1
86094,CCCC(=O)OCC=CC=CC
91115,CC(CCC=C(C)CCC=C(C)C)C=O
610775,CCC=CCCCC(=O)OC
576240,CC(C)C(=O)OCC(C)C1=CC=CC=C1
62089,CCCCC(C)CCC(=O)O
62003,CCCCCC(C)CCC(=O)O
576263,CCCC(=O)OCC(C)C1=CC=CC=C1
10608036,CCCCC1(CCC(=O)O1)CCCC
11263567,CCC(C)(CC(=O)C)S
11332546,CCC(=O)CC(C)(C)S
11830590,CC(C)C(=O)OC(C)(C)C1=CC=CC=C1
10550,CC1C2CC2(CC1O)C(C)C
68999433,CCC=CCCC1CCCC(=O)O1
11971259,CC1COC(O1)(C)C(C)O
22237905,CCCCC(CCOC)S
12255414,CC(C)C(C=O)C1=CC=CC=C1
12711594,CC1=CC(=O)CO1
12762300,CCCCCCCCCCC1=CC=CO1
12980878,CC1=C(C=CO1)SC(C)C(=O)C
13353282,CC(CS)C(C)O
14297102,CCC(C)CCCCC=O
14614417,CC(CCC=C(C)C)CC(C)(C)O
15225386,COC(=O)CCSCC1=CC=CO1
15540144,CCOC(=O)SCC1=CC=CO1
15667721,CC(C)CCSSSCCC(C)C
15743318,CCCSSCC1=CC=CO1
16204529,CC(C)CC(=O)OCCC(C)CCCC(=C)C
16204532,C1CCC(CC1)CC2=NC=CN=C2
53421446,CC=CC(=O)OC(C)(C)CC1=CC=CC=C1
18539813,CC1OCCC(S1)(C)C
20224800,CCC(C)CCCCCCC=O
20332432,CC1=C(C(CCC1)(C)C)C(=O)CC(C)SC
20442793,CC1CC(C(O1)C)S
21773712,CC(C)CC1SC(SS1)CC(C)C
21885377,C=CCCCC1CCCC(=O)O1
21940939,CC1=CC=CC=C1SSC
53800398,CC(C)CC=C(CSC)C=O
22011445,CCCCC(OCCCC)OCCCC
22034852,C=CCOC(=O)CC1CCCCC1
22182954,CC(C)CCCCOC(=O)C
22251515,CCCOC(=O)C(C)S
22757845,CCCCCC(CC)OC=O
22952976,CC(=O)CSSC
23341028,CC(C)C1CCC(CC1=O)(C)S
24832089,CC1=C(C=CO1)SSSSC2=C(OC=C2)C
46195362,CCCC1OCCC(S1)C
46779102,CCCCCC(=O)OCCCSC
46779104,CSCCCOC(=O)CS
46941523,CC(C)CC1NC(SC(S1)CC(C)C)CC(C)C
53422473,CCCCCCOC(C)OCCC(C)C
53423848,CC1=NC=C(N=C1C)C(=O)C
53425122,CCCSSSCC
53425775,CC(C)CC(=O)OCCC(C)(C)S
53930276,CCCC=CC=CC=CC=C
54676860,C(C(C1C(=C(C(=O)O1)O)O)O)O
57355543,CCCCCCOC(CCCCC)OCCC(C)C
57509241,CCOC(=O)CCCCSC
58165301,CCC1N=C(CS1)C
68968644,CC(C)CCOC(=O)CCCC1=CC=CO1
536907,CCCCCC=CCCOC(=O)C
71587144,CCCCCCCCCC(=O)OCC1=CC=CO1
78122596,CCC(C)C=C(CSC)C=O
71587572,CCCCCC(CCCC(=O)OCC1COC(O1)(C)C)O
71587678,CC1C(CCO1)SSC2=C(OC=C2)C
71587703,CC1=C(C=CO1)SSCSC
73555259,CCCCCCCC=CC(=O)OCCCC
78122470,CCC=CCCCC1CCCC(=O)O1
85517881,CC1C(=O)C=C2C1(C=CCC2(C)C)C
88168807,CC(C)CCCOC(=O)CCC(C)C
171716145,CCCC(CS)OC=O
168154421,CCC1C(O1)(C2=CC=CC=C2)C(=O)OCC
98,C(C(=O)C(=O)O)S
101,C1=CC(=CC(=C1)O)C=O
129,CC(C)CCC=O
205,CC(C(C(=O)O)N)O
289,C1=CC=C(C(=C1)O)O
441,CC(CC(=O)O)O
453,C(C(C(C(C(CO)O)O)O)O)O
473,CSCCC(=O)C(=O)O
594,C(C(C(=O)O)N)S
611,C(CC(=O)O)C(C(=O)O)N
674,CNC
701,CCOC(=O)C(C)C(=O)C
984,CCCCCCCCCCCCCCCC=O
989,CC1(COC(=O)C1O)C
1017,C1=CC=C(C(=C1)C(=O)O)C(=O)O
1133,C(C(=O)O)S
1567,C(CS)O
2266,C(CCCC(=O)O)CCCC(=O)O
3080,C(C(CS)S)O
4093,CC(=C)C(=O)O
4775,C1=CC=C(C=C1)CCCC(=O)O
4837,C1CNCCN1
4947,CCCOC(=O)C1=CC(=C(C(=C1)O)O)O
5429,CN1C=NC2=C1C(=O)NC(=O)N2C
825,C1C(CNC1C(=O)O)O
1115,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O
6268,C(C(C(=O)O)S)C(=O)O
6329,CN
6417,CC(C)(C)C(=O)O
6495,CC(C)(OC)OC
6514,C(CS)C(=O)O
6557,CC(=C)C=C
6651,CC1(CCC(CC1)C(C)(C)O)O
6997,CCC1=CC=CC=C1O
7017,C1=CC=C(C=C1)C2=CC=CC=C2O
7045,C1=CC=C2C(=C1)N=CC=N2
7060,CC1=NC2=CC=CC=C2C=C1
7118,COC1=C(C=C(C=C1)CO)OC
7221,C1=CC=C2C(=C1)C=CS2
7268,CCOC(=O)C(=O)OCC
7294,COC(=O)C=C
7298,C1CCC(C1)O
7301,CC1CCCO1
7336,CCC(=O)OC1CC(CC=C1C)C(=C)C
7341,CCCC(C)C(=O)O
7343,CCOC(=O)C(=C)C
7352,CC(C)COC(=O)C(=C)C
7354,CCCCOC(=O)C(=C)C
7407,CC(=C)C1=CC=CC=C1
7505,C1=CC=C(C=C1)C#N
7528,CC1(OCC(O1)CO)C
7622,CCCCN(CCCC)CCCC
7674,CCOC1=CC=CC=C1
7678,CC(=O)CC1=CC=CC=C1
7687,CC(C)C1=CC=C(C=C1)C(C)CC=O
7745,CCCC(C)CO
7766,CCOC(=O)OCC
7822,CCC(C)CC(=O)CC
7829,COC(=O)CCCCCCCCC(=O)OC
7852,CCCN
7894,CC(C)CCN
7900,CC(COC)O
7948,CC1=CC(=CC(=C1)O)C
7953,CC1=CC(=NC(=C1)C)C
7963,CC1=CC=NC=C1
7970,CC1=CN=CC=C1
8020,COCOC
8034,CC(C)CCC(=O)C
8035,CC(=O)CCC(=O)C
8071,COCCOC
8075,CCSCCO
8078,C1CCCCC1
8090,CCCCCCCCCCCCCCCC(=O)OCCCC
8095,CCOCCOC(=O)C
8125,CCCCCCC=C
8133,CCCCOCCO
8160,CCCCOCCOC(=O)C
8182,CCCCCCCCCCCC
8183,CCCCCCCCCCC=C
8184,CCCCCCCCCCCO
8191,CCCCCSSCCCCC
8221,CCCCCCCCCCCCCCCCCCO
8362,CC1CC(CC(C1)(C)C)OC(=O)C2=CC=CC=C2O
8364,CCCCC(CC)COC(=O)C1=CC=CC=C1O
8432,CCC(=O)OC(C)C1=CC=CC=C1
8446,CC1=NC2=CC=CC=C2S1
8454,CN1CCCC1
8469,CCOC(=O)C1C(O1)C2=CC=CC=C2
8697,CCCCC(CC)C(=O)O
8830,CCCCOC(=O)CCC(=O)OCCCC
8831,CC(C)COC(=O)CCCCC(=O)OCC(C)C
8844,CCOC(=O)CCCCC(=O)OCC
8871,C1=CC(=O)NC=C1
8907,CCCCCCCCCCCCCCCC(=O)OC(C)C
8991,COC1=CC=CC(=C1O)C=O
9258,C1SCSS1
9865,C1CS1
10024,CCOCOCC
10045,CC(C(C)(C)C)O
10296,CC(C1=CC=CC=C1)C(=O)O
10329,C1COC2=CC=CC=C21
10400,C1CCCC(=O)CC1
10405,CCCCC(=O)CCCC
10465,CCCCCCCCCCCCCCCCC(=O)O
10583,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C
10741,COC1=CC(=CC(=C1O)OC)CO
10742,COC1=CC(=CC(=C1O)OC)C(=O)O
10822,CCC1=CC=NC=C1
10874,CCCCC1=CN=CC=C1
10953,C1CCOC(=O)C1
10989,CC(C)CCOCCC(C)C
11006,CCCCCCCCCCCCCCCC
11191,CCOCC=C
11261,CCC(C)C(C)O
11262,CCC(C)C(=O)C
11271,CC(C)C(=O)C(C)C
11370,COC1=CC=CC=C1C(=O)O
11420,CC1=C(N=CC=C1)C
11450,CC(C)(C)C1=CC(=CC=C1)O
11558,CC1C=CC(=O)O1
11565,CC1=CC(=CN=C1)C
11584,CC(=O)OCC=C
11635,CCCCCCCCCCCCCCCCCC
11716,CC(C=C)O
11748,CC(=O)C(=O)OC
11752,CC(C)C(C(C)C)O
11950,CCOC1=CC=CC=C1C=O
11962,CC1=CC=C(C=C1)OC(=O)C2=CC=CC=C2
12021,COC(=O)OC
12024,CC1=CSC=C1
12040,CCCC(C(C)C)O
12059,CC(C)C1=CC(=CC=C1)O
12127,COC1=C(C=C(C=C1)C=O)O
12185,CCOC(=O)CS
12204,CCOC(=O)CCCCCCCC(=O)OCC
12210,CCC(=O)CCC(C)C
12238,CCC(C)(C)OC(=O)C
12265,CC1=CC=C(N1)C
12331,CC(C)CCCCO
12393,CCCCCCCCCCCCCCCCOC(=O)C
12397,CCCCCCCCCCCCCCCO
12398,CCCCCCCCCCCCCCCCC
12462,COC1=C(C(=CC=C1)OC)OC
12497,CCC(=O)OC1=CC=CC=C1
12516,CCOC(=O)C=C(C)C
12528,CCCCSCC
13143,CC(=C)C(=O)C
13163,CCOC(=O)CCCC(=O)OCC
13174,CCCC(=O)OC(C)CC
13181,C=CCCCO
13382,CCCCCSCCCCC
13388,CCC1=CC=CS1
13398,CC1CC(=O)CC(C1)(C)C
13546,CC(=CC(=O)OC)C
13549,CCCOC(=O)CCC(=O)OCCC
13561,CCCCCC(=O)CCCCC
13572,CC(C)CCCC(=O)C
13669,CC(=O)C1=CC=C(C=C1)C(C)(C)C
13855,CC1CCC(O1)C
13861,CCCCC1CCCO1
14257,CCCCCCCCCCC
14270,CC1=C(C(=O)CC1)C
14504,CN1C=CC=C1C=O
14508,CC1=CC=C(N1)C=O
14519,CC1=CC(=C(C=C1)OC)O
14860,COC1=CC2=C(C=C1)N=CC=C2
14878,CCCCCCCCCCCCCCCCCC(=O)OCC(C)O
3793749,CCCCCCCCCCCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O
15076,CCCCCCCCCCCCCCCCCO
15302,CCC(=O)COC(=O)C
15511,CCC(C)(C)S
15538,CC(=O)CC(=O)OC(C)(C)C
15595,C1CCCCCC(CCCCC1)O
15608,CCCCCCCCCCCCC(=O)OC
15619,CC(C)C(OC)OC
15711,CC1CCCS1
15877,CCC(C)CS
15979,CC(C)CCCC(C)CCCC(C)CCCC(C)C
16668,COC1=CC=CC2=CC=CC=C21
16907,COC(=O)CS
17016,CC1=C(C(=C(C=C1)C)O)C
18015,CCCCCCCCCCCCCCCCS
18027,CCCCCCCCCCCCCCCC(=O)C
18522,CC1C(=O)CCO1
19223,CC(CCCC(C)(C)OC)CC=O
19315,CC(=O)CCCCC=C
19878,CC(C)(C)C1=CC=NC=C1
20063,CCCSCC
20590,CC1=CCC(C1(C)C)C(=O)C
20797,CC1CC(=O)C=C2C1(CC(CC2)C(=C)C)C
20858,CCC(OCC)OCC
20859,CCC(OC)OC
21006,CCCCCCCCOC(=O)CCCCC
21813,CCC(C)CCCCCCC(=O)O
21895,C1C(OC(O1)CC2=CC=CC=C2)CO
23376,CC(=O)CC(=O)OC1CCCCC1
23518,CCCCCCCCCCCCCCC(=O)OC
23534,CCOC(C(C)CC1=CC=C(C=C1)C(C)C)OCC
23726,CCCCOC(=O)C=CC
24624,CCOCCC(OCC)OCC
25045,CCCCCCCCCCC(C)O
25068,CCCCCCCCCCCC(=O)OC(C)C
25298,CCOC(C)OC
25404,CCCCCCCCCCC(=O)OCCCC
25797,CCC1=CN=C(C=N1)CC
26397,CCCCCCCCCCCCCCCCC(=O)OCC
27868,CCC(C)C(=O)OC1CC(CCC1C(C)C)C
29008,CCCCCCCCCCCCCCCCCCC(=O)OCC
29644,CC1=C(OC(=N1)C(C)C)C
29950,CCCCC(=O)OC1=CC=CC=C1
30181,CC1CC(=O)CC(C1=O)(C)C
30220,CCCOC(C)OCC
30247,CC(=CCC(COC(=O)C)C(=C)C)C
31214,CCOC(OCC)OCC
31241,CCCCC(CC)C=O
31256,CC(=O)CC(C)(C)O
31271,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC
32967,CCCCCOC(=O)CCC(C)C
34295,CC1=C(SC=C1)C
35408,CCCCCCCCCC(=O)OCCCC
36098,CCC1=C(SC(=N1)C)C
38679,CC(C(=O)C)S
39071,CCCC1=CSC(=N1)C
40787,CC1=C(SC(=N1)C(C)C)C
41923,CCCCCCCCCCCCCCCC=CC=O
41971,CCCCCC=CC=C
102565,CC1CCC(C(C1)OC(=O)CC(=O)C)C(C)C
49988,CCCC(=O)OCCC(C)CCCC(C)C
50006,CC(C)CCCC(C)OC(=O)C
50608,CCCCC=CCC(=O)OC
51381,CCOC1=CC=CC=C1CO
53517,CCCCC1=NC(=C(S1)C)C
61129,CC1(CCCC2(C1CCC3(C2CC(=O)O3)C)C)C
61160,CC(C)OC(=O)C(C)O
61217,CC(CS)S
61243,C=CC(CC=O)C1=CC=CC=C1
61262,CC(=O)OCC1=CCC2CC1C2(C)C
61334,CC1C(=O)C(=C(O1)C)OC(=O)C
61351,CCOCCC(=O)O
61502,C1CC=C(C(=O)C1)O
61517,CC(CCC1=CC=CC=C1)OC(=O)C
61590,CCC(=O)CC(=O)C(=O)OCC
61633,CC1CC(=O)C(=O)C1C
107217,CC(=O)OC1C(C2CCC1(C2)C)(C)C
61712,CCC1=CC(=C(C(=C1)OC)O)OC
61845,CC(CC=O)SC
61897,CCC(C=O)C1=CC=C(O1)C
61979,CC1C2(CCO1)SC3CCOC3(S2)C
62024,CCOC(=O)C(C)CC=C
62087,CC(C(C)S)O
62105,CC1(CSC(CS1)(C)O)O
62126,CC1=C(C(CC=C1)(C)C)CCC(C)O
62128,CC1C(CCO1)S
62237,CCC(C(=O)C)S
62333,CCOC(=O)C(C(C(=O)OCC)O)O
86850,CC1CCC(CC1O)C(C)C
62384,CC1COC(O1)(C)C
62477,CCOC(C=C)OCC
62624,CCCCCCCCOC(=O)C1=CC=CC=C1O
65290,CC1SCCSS1
29025,CC1=CC(=O)C2CC1C2(C)C
66165,CCC(CC)(C(=O)OCC)C(=O)OCC
66193,CC(C(C)OC(=O)C)OC(=O)C
66581,COC1=CC=CC(=C1OC)C=O
66774,COC(=O)CO
66967,CCCCCCCCCCCCCCCC(=O)OCC(C)C
68057,CC1=CC2=C(C=C1)C(CCC2)(C)C
68130,C1=COC(=O)C(=C1)O
68135,C1=CSC=C1C=O
68252,CC1=CC(=C(C=C1)C(C)C)OC(=O)C
68289,C1OC2=C(O1)C=C(C=C2)O
68329,CC(C)OC(=O)CC(=O)C
68379,CC(C)OC(=O)C1=CN=CC=C1
69027,CC(C)(C)C(=O)OC
69188,CCOC(=O)C1=CN=CC=C1
69203,CC(C)CCOC(=O)C1=CC=CO1
69278,COC1=CC=NC=C1
69396,CC(C)CC[N+](=O)[O-]
69410,CC(=O)OCCCCOC(=O)C
69644,CCCCCCC(OCC)OCC
69674,CC(C)C1=CC=NC=C1
69702,C1CCC(CC1)CCC(=O)O
69949,CC(C(=O)C)C(=O)C
69951,CCC(CC)C(=O)OC
69953,CC(C)C(=O)OCC(=C)C
69956,CC(C)CCOC(=O)CCC(=O)OCCC(C)C
69968,CCCCCCCCCCCCCCCCCCOC(=O)C
70273,CC(=O)OC1CCCC1
70324,CC(C)(C)C1=CC=C(C=C1)C=O
70701,CC(=O)CC(=O)OCC=C
70960,CC1=C(C(=O)CC1)OC(=O)C
70968,CC1=CC=C(O1)C(=O)C(=O)C
72872,CCOC1=CC=C(C=C1)C(=O)C
521332,CC1(CCCC2(C1CCC(C2CCC(C)(C=C)O)(C)O)C)C
73689,COCC1=CC=C(C=C1)OC
73771,CCCC1=CC=CS1
74213,CCCC(C)(C)S
74361,CCCCCCC1OCC(CO1)O
74507,CCCOC(=O)CC(=O)C
74690,CCC(=O)S
74904,CCOC1=CC=CC=C1OCC
75024,CC(C)(C(=O)OC)O
75232,CCCCCCCCCCCCCCCC(=O)OCCC
75319,CCCCCCCCCCOC(=O)CCCCCCC
75364,CCCCCCCCCCCCC(=O)C
75468,CCOC(C1=CC=C(C=C1)OC)OCC
75469,CCOC(C1=CC=C(C=C1)C)OCC
75513,CCC(=O)SCC
75836,CCCCCCCCCOC(=O)CCC
76153,CC1=CN=C(C=N1)OC
76326,CCC(CC)C(=O)OCC
76662,CCC(=O)C1=CC=CO1
76963,CC(=O)OC(C)(C)C1=CC=CC=C1
77153,C1CCCCCCC(=O)CCCCCC1
77223,CCCCC(OCC)OCC
77225,CCCC(OCC)OCC
77255,CCCCCCCCCCCC(=O)OCCC
77366,CC(C)COC(=O)CCC(=O)C
77544,CCOC(=O)COC
77845,CCCCCCCCC1=CC=CO1
77907,CCCC1=CC=CO1
78151,CCC(C)N=C=S
78236,CCCCCC(=O)CCC
78252,CC1=CC=C(C=C1)CS
78760,CCOC1=CC=C(C=C1)OC
79035,CC1(C2CC3C1(C3C2)C)C
79049,CCC(C)OC=O
79065,CCC(C(=O)C)C(=O)OCC
79098,COC1CCC(O1)OC
79187,CCCCCCCCC(=O)OCCCCCCCC
79298,CCCCOC(=O)C1=CC(=C(C=C1)O)OC
79310,COCC1=CC=C(C=C1)O
79406,COC1=CC=C(C=C1)CCCO
79487,CC(C)COC(=O)COC1=CC=CC=C1
79555,CCCCCCCCCCOC(=O)C(C)C
79735,CCC(=O)C1=CC(=C(C(=C1)OC)O)OC
79738,COC1=CC=CC(=C1OC)CO
79753,CC(C)COC(C)OCC(C)C
79803,C1CC=NC1
79813,CCCCOC1=CC=C(C=C1)C=O
79911,CC1=C(SC=C1)C=O
80284,CC(C)CSSCC(C)C
80345,CCOC1=CC=C(C=C1)CO
80792,CC1=C(C=C(C=C1)C(C)C)OC(=O)C
80800,CCCCCOCC1=CC=CC=C1
81102,CCCCCC(=O)OCC1=CC=C(C=C1)OC
81894,CCCC(=O)OCCCC1=CC=CC=C1
82610,CCC(=O)OC1CCC(CC1)C(C)(C)C
82613,CCCCC(=O)OC1=CC=C(C=C1)C
82650,CCOC(=O)CCCCCCCCCCC(=O)OCC
82757,CCC(=O)C1=CC=C(O1)C
83035,CCCCCOC(C)OCCCCC
83084,CC(C)COC(=O)C(=O)C
83453,CC(C)CC(OCC(C)C)OCC(C)C
83466,CCOCCOCCC(C)C
84338,CCCCCCCCCCCCCC(=O)OCCC
85071,CC(C)C(=O)OCC=C
85418,CCCCCCCCOC(=O)CC(=O)C
85826,CCOC(C(C)C1=CC=CC=C1)OCC
85994,CCCCCC(=O)OCC(CC)CCCC
86043,CC(CC(=O)O)SC
86044,CCCCCC(C)C=O
86573,CCCCCCC=CC(=O)OCC
86741,CCC(C)OC(=O)C(C)O
86782,CCC(C)CC(CC)O
86783,CCC(CCC(C)C)O
86834,COC(=O)C1C(O1)C2=CC=CC=C2
87083,CC1=CC(=CC=C1)COC(=O)C
87085,CC1=CC=CC=C1COC(=O)C
87170,CCOC1=CC=CC=C1OC
87927,CCC=CCCC(=O)C
88332,CC1=CCCC(C1=O)(C)C
88362,CCC(=O)C(OCC)OCC
88453,CCCCCOC(=O)CCC(=O)C
88561,CCC(=O)OC(C)(C)C
88667,CCC(=O)OCC(=C)C
89084,CC(C)OC(=O)CCC(=O)C
89316,CC(C)C1=CC(C(CC1)(C)C=C)C(=C)C
89734,CC(=O)CC(=O)OCCOC
90136,CCCC(=O)OCCOC1=CC=CC=C1
90160,CC(OCC1=CC=CC=C1)OCC2=CC=CC=C2
90245,CCC(=O)C1=C(C=CO1)C
90607,C1=CC=C(C=C1)CCCOC(=O)C2=CC=CC=C2O
90960,CC(CC(=O)O)CC(C)(C)C
90972,CCOC(=O)C(C)SSC
91162,CCCCCC(C(=O)C)C(=O)OCC
91163,CCCCCCCCC(C(=O)C)C(=O)OCC
91361,CCCCCCCCCCCCCC(=O)OCC(C)C
91409,CCOC(C)OC(C)C
91849,CCC(C)C(=O)OCC1=CC=CC=C1
92018,CC(=CCC(C)(C=C)C=O)C
92210,CCC1OCC(O1)C
92595,CC(C)CC(=O)OC(C)C1=CC=CC=C1
92640,CCCCC(CC)COC(=O)CCS
92779,CC(C)CC(C(=O)O)O
520932,CC(=O)OCC(C(C(C(C=O)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
93661,CCCCCC=CC(=O)OCCCC
93769,CCCC1C=CC(=O)O1
93781,CCOCC1=CC=C(C=C1)O
93869,CCCCCC1CC1C(=O)O
93896,CCCCCCCCC(=O)OCCC1=CC=CC=C1
94143,CC1=CCCC(C1C=O)(C)C
94182,CC(COC(=O)C)O
94217,CC(=C)C1CCC(C(C1)O)(C)O
94292,CC(CO)C=C
94378,CCCCCCCC(=O)CCC1=CC(=C(C=C1)O)OC
11040,CC(C(=O)OC)O
94454,CCCCCCCCCCCC(=O)OCCCCCC
94602,CC1=CC(=C(C=C1)COC(=O)C)C
94608,CCCC(=O)OC(C)C1CCCCC1
95007,CCCCOC(=O)COC(=O)CCC
95269,CC1OCC(O1)CO
95315,CCCC(C)CC(=O)O
95385,CCCCOC(=O)CC(C(=O)OCCCC)O
95540,CCCCCOC(=O)C(C)CCC
95568,CCCCC(CC)COC=O
95609,CCC(C(=O)CC)O
95633,CC1COC(O1)CC2=CC=CC=C2
